"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRK","RENEWABLE","TOT","KTOE","A","1994",2183.3142,
"PRK","RENEWABLE","TOT","KTOE","A","1995",2228.671,
"PRK","RENEWABLE","TOT","KTOE","A","1996",2093.2215,
"PRK","RENEWABLE","TOT","KTOE","A","1997",1900.6879,
"PRK","RENEWABLE","TOT","KTOE","A","1998",1866.7001,
"PRK","RENEWABLE","TOT","KTOE","A","1999",1883.9926,
"PRK","RENEWABLE","TOT","KTOE","A","2000",1882.034,
"PRK","RENEWABLE","TOT","KTOE","A","2001",1921.4435,
"PRK","RENEWABLE","TOT","KTOE","A","2002",1932.1438,
"PRK","RENEWABLE","TOT","KTOE","A","2003",2035.5403,
